,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
26926,33,1,312881,0,13,0,6,0,1,0,0,0,40,0,1
26928,67,1,132057,2,9,0,7,0,1,0,0,0,20,0,0
26929,41,1,32878,0,13,0,6,0,0,0,0,0,45,0,1
26930,29,4,360527,8,14,0,6,0,0,0,0,0,40,0,1
26940,22,1,65704,2,9,2,3,3,0,1,0,0,40,2,0
26944,33,2,133876,2,9,3,8,2,0,0,0,0,40,0,0
26945,22,1,123727,4,10,2,5,1,0,1,0,0,30,0,0
26946,50,1,129956,2,9,0,8,0,0,0,0,0,48,0,1
26960,44,1,98211,0,13,0,12,0,0,0,0,0,55,0,0
26963,50,1,213290,5,11,0,6,5,0,1,0,1887,36,0,1
26967,49,5,101722,13,15,0,6,0,0,0,0,0,60,0,1
26968,26,1,120268,2,9,0,1,0,0,0,0,0,50,0,0
26975,63,1,30813,8,14,0,6,0,0,0,0,0,50,0,1
26981,41,1,149909,2,9,0,8,0,0,0,0,1848,40,0,1
26982,65,1,240857,0,13,0,7,0,0,0,0,2377,40,0,1
26983,36,0,138940,0,13,0,0,0,0,0,4386,0,50,0,1
26986,20,1,117222,4,10,2,7,3,0,0,0,0,40,0,0
26991,27,3,122660,0,13,2,6,3,1,1,0,0,40,0,0
26993,37,1,193689,5,11,0,2,0,0,0,0,0,42,0,1
26998,22,1,236330,4,10,2,7,3,1,0,0,1721,20,0,0
27001,45,1,102202,5,11,3,9,1,0,1,0,0,40,0,0
27003,43,5,240504,4,10,0,0,0,0,0,0,0,70,0,1
27012,21,1,275190,4,10,2,3,3,0,1,0,0,20,0,0
27015,24,1,221955,0,13,0,3,4,0,0,0,0,40,0,0
27016,47,1,173938,0,13,0,0,0,0,0,0,0,57,0,1
27019,61,1,203126,0,13,3,14,1,0,1,0,0,12,2,0
27036,17,1,182158,7,6,2,14,3,0,0,0,0,30,0,0
27038,22,1,330571,2,9,2,7,1,0,1,0,0,45,0,0
27040,42,1,29393,4,10,3,2,1,0,1,0,0,40,0,0
27046,22,1,112137,4,10,2,6,4,2,1,0,0,20,31,0
27047,36,1,160035,4,10,0,0,0,0,0,0,0,55,0,1
27052,47,0,159869,2,9,0,10,0,0,0,0,0,56,0,1
27056,26,1,165235,0,13,2,9,3,2,1,0,0,40,33,0
27062,76,0,253408,4,10,5,12,1,0,0,0,0,40,0,0
27066,30,1,275232,9,12,2,6,2,1,1,0,0,36,0,0
27073,51,1,25031,4,10,0,0,5,0,1,0,0,10,0,1
27082,29,1,190777,0,13,0,3,0,0,0,0,0,55,0,0
27084,29,1,186733,2,9,0,8,0,0,0,0,0,50,0,0
27088,34,1,176185,0,13,2,0,1,0,0,0,1741,40,0,0
27102,55,0,422249,2,9,0,8,0,0,0,0,0,50,0,0
27103,37,1,222450,14,3,0,2,0,0,0,0,0,40,3,0
27106,32,1,117963,2,9,0,5,0,0,0,0,0,45,0,0
27108,39,1,225504,8,14,2,6,1,0,0,0,0,40,0,0
27109,42,2,104334,2,9,0,10,0,0,0,0,0,40,7,0
27132,42,1,149210,0,13,0,6,0,0,0,7298,0,45,0,1
27135,61,1,270056,2,9,3,9,1,2,1,0,0,40,12,0
27139,25,1,108505,2,9,2,5,1,0,0,0,0,45,0,0
27141,36,1,74791,0,13,0,3,5,0,0,0,0,60,2,0
27152,66,1,236879,12,1,5,14,4,0,1,0,0,40,9,0
27160,30,1,114912,0,13,0,0,0,0,0,3103,0,60,0,1
27161,43,1,193882,2,9,0,0,0,0,0,0,0,40,0,1
27166,46,5,125892,8,14,0,3,0,0,0,0,0,50,0,1
27174,33,0,62932,2,9,0,8,0,0,0,0,0,40,0,0
27176,52,1,99184,2,9,3,12,1,0,0,0,0,40,0,0
27189,26,1,176008,2,9,3,9,3,0,1,0,0,40,0,0
27199,26,1,66638,0,13,2,0,1,0,1,0,0,50,0,0
27200,39,1,53926,0,13,0,6,0,0,0,0,0,40,0,0
27201,19,1,43739,2,9,2,7,3,0,0,0,0,40,0,0
27205,60,4,67320,2,9,2,9,1,1,1,0,0,40,0,0
27206,28,4,53147,0,13,2,0,1,1,0,0,0,40,0,0
27211,41,0,112362,2,9,0,10,0,0,0,0,0,38,0,0
27212,56,4,156229,0,13,0,0,0,0,0,7688,0,40,0,1
27215,23,1,132300,0,13,2,3,1,0,1,0,0,40,0,0
27216,44,1,124747,2,9,0,0,5,0,1,3103,0,40,0,1
27217,38,1,276559,2,9,0,0,0,0,0,7688,0,70,0,1
27225,58,1,150031,4,10,2,7,1,0,1,0,0,40,0,0
27227,50,1,211116,7,6,0,1,0,1,0,0,0,40,0,0
27233,23,1,615367,0,13,2,3,1,0,1,0,0,40,0,0
27235,44,1,192225,0,13,0,0,0,0,0,0,0,40,0,1
27236,30,1,370183,2,9,0,4,0,0,0,0,0,40,0,0
27237,28,1,242482,2,9,0,3,0,0,0,0,0,40,0,0
27261,27,2,199172,2,9,0,11,5,0,1,0,0,40,0,0
27263,28,1,66434,7,6,2,1,2,0,1,0,0,15,0,0
27282,33,1,188246,8,14,0,0,0,0,0,7298,0,45,0,1
27283,46,4,330901,4,10,0,0,0,1,0,0,0,40,0,0
27284,27,1,80165,4,10,4,9,2,0,1,0,0,20,0,0
27285,48,1,83444,2,9,0,6,0,0,0,7298,0,40,0,1
27306,40,1,137421,2,9,0,12,0,2,0,0,0,60,24,0
27309,38,1,357870,11,8,2,2,1,1,1,0,0,50,0,0
27314,51,1,171914,0,13,0,6,0,0,0,0,0,50,0,1
27320,24,1,148709,2,9,2,1,1,0,1,0,0,40,0,0
27321,22,1,174626,6,4,2,7,3,0,0,0,0,40,0,0
27343,30,1,295010,2,9,2,9,1,0,1,0,0,40,0,0
27345,50,1,270194,0,13,0,0,0,0,0,0,0,60,0,0
27351,46,1,157991,5,11,3,4,2,1,1,0,625,40,0,0
27352,26,1,373553,4,10,0,9,5,0,1,0,0,42,0,0
27354,23,1,60331,4,10,3,0,1,0,0,0,0,50,0,0
27360,47,1,178341,0,13,0,3,0,0,0,4064,0,60,0,0
27361,20,1,293297,4,10,2,1,3,0,0,0,0,35,0,0
27377,40,0,89413,2,9,0,8,0,0,0,0,1672,40,0,0
27379,40,1,279679,4,10,3,0,1,0,0,0,0,45,0,0
27381,50,4,222020,2,9,0,9,0,0,0,0,0,48,0,0
27386,41,1,288568,2,9,0,8,0,0,0,0,0,40,0,1
27387,30,1,182714,4,10,2,0,1,0,1,0,0,40,16,0
27394,35,1,45937,2,9,2,2,1,0,1,0,0,40,0,0
27395,36,1,389850,2,9,1,7,2,1,0,0,0,50,0,0
27399,34,1,149507,2,9,0,8,0,0,0,0,0,55,0,1
27403,27,1,213842,0,13,2,9,3,0,0,0,0,38,0,0
27405,18,1,426836,14,3,2,5,4,0,0,0,0,40,3,0
27409,35,1,220585,11,8,0,12,0,0,0,0,0,40,0,0
27415,21,1,209067,2,9,2,1,3,0,1,0,0,40,0,0
27417,60,4,27466,4,10,5,0,1,0,1,0,0,40,16,0
27419,21,1,442131,2,9,2,5,3,0,1,0,0,40,0,0
27420,61,1,243283,2,9,0,2,0,0,0,0,0,40,0,0
27424,23,1,141272,0,13,2,1,3,1,1,0,0,30,0,0
27437,43,1,211128,8,14,3,0,1,0,1,0,0,50,0,1
27446,32,3,190577,0,13,2,6,3,0,1,0,0,40,0,0
27457,34,1,153942,5,11,0,3,0,0,0,0,0,40,0,0
27461,65,1,83800,4,10,0,5,0,0,0,0,0,27,0,0
27471,54,1,186117,0,13,0,8,0,0,0,0,0,45,0,1
27473,25,1,80312,5,11,2,9,1,0,1,4865,0,40,0,0
27474,30,1,108386,9,12,0,8,0,0,0,0,0,40,0,0
27475,67,1,125926,4,10,0,7,0,0,0,0,0,8,0,0
27477,26,1,190762,4,10,0,3,0,0,0,0,0,18,0,0
27478,61,1,180632,2,9,0,3,0,0,0,0,0,40,0,0
27480,50,1,135339,11,8,0,3,0,2,0,0,0,40,19,1
27482,34,1,183557,2,9,3,2,1,0,1,0,0,25,0,0
27483,36,1,160035,2,9,2,1,1,0,0,0,0,40,0,0
27490,36,5,184456,0,13,2,4,1,0,0,27828,0,55,0,1
27493,28,1,201861,4,10,0,2,0,0,0,0,0,45,0,0
27495,54,1,291755,0,13,0,0,0,0,0,0,0,45,0,1
27499,34,1,159322,0,13,0,0,0,0,0,0,0,50,0,1
27506,44,1,43711,0,13,2,1,1,0,0,0,0,48,0,0
27507,65,1,197883,7,6,0,7,0,0,0,0,0,70,0,0
27510,42,1,201723,2,9,3,9,2,0,0,0,0,40,0,0
27513,46,1,228620,3,7,5,7,2,1,1,0,0,40,0,0
27518,62,1,125493,2,9,0,7,5,0,1,5178,0,40,14,1
27520,34,1,108837,4,10,0,5,0,0,0,0,0,40,0,1
27526,23,1,71864,4,10,2,0,1,0,1,0,0,35,0,0
27528,22,1,254293,11,8,2,5,1,0,0,0,0,40,0,0
27530,50,1,146429,2,9,0,8,0,0,0,0,0,40,0,0
27532,28,1,285294,0,13,0,3,5,1,1,15024,0,45,0,1
27536,27,1,178564,4,10,2,9,3,0,0,0,0,30,0,0
27540,34,5,29254,4,10,0,8,0,0,0,0,0,70,0,0
27545,36,1,227615,14,3,1,8,4,0,0,0,0,32,3,0
27558,25,1,254613,2,9,2,8,3,0,0,0,0,40,4,0
27560,25,0,217030,2,9,2,1,2,0,1,0,0,30,0,0
27571,67,1,150516,6,4,0,8,0,0,0,0,0,24,0,0
27573,50,2,164127,2,9,2,1,1,1,1,0,0,40,0,0
27576,30,1,396538,2,9,4,0,2,0,1,0,0,29,0,0
27578,64,1,200017,2,9,5,7,1,0,1,0,0,20,0,0
27582,78,0,82815,4,10,0,8,0,0,0,0,0,3,0,1
27586,46,1,353512,2,9,0,2,0,0,0,0,0,40,0,1
27589,30,1,225053,2,9,0,0,0,0,0,0,0,50,0,0
27593,31,0,369648,9,12,0,8,1,0,0,0,0,50,0,1
27596,53,1,317313,2,9,0,12,0,0,0,0,0,60,0,1
27603,36,1,35945,2,9,0,0,0,0,0,0,0,50,0,1
27605,56,5,208809,2,9,0,3,0,0,0,0,1902,40,0,1
27610,35,1,253006,4,10,0,6,0,0,0,7688,0,38,0,1
27611,39,0,50096,4,10,0,10,0,0,0,0,0,80,0,0
27622,44,1,165346,8,14,0,0,0,0,0,0,0,40,0,1
27623,25,1,25386,5,11,2,1,2,3,1,0,0,40,0,0
27626,48,1,180532,5,11,0,8,0,0,0,0,0,40,0,0
27628,44,1,419134,2,9,3,9,2,1,1,0,0,40,0,0
27635,44,5,118212,0,13,0,0,0,0,0,99999,0,70,0,1
27642,73,1,131982,0,13,0,7,0,2,0,0,0,5,26,0
27644,56,2,273084,8,14,0,0,0,1,0,0,0,40,0,1
27647,35,1,140915,0,13,2,3,3,2,0,0,1590,40,31,0
27650,23,1,117767,0,13,0,3,0,0,0,0,0,40,0,0
27652,61,1,79827,2,9,0,0,0,0,0,0,0,50,0,0
27663,44,2,144778,0,13,0,6,0,0,0,0,0,40,0,1
27667,24,1,217602,2,9,0,10,0,0,0,0,0,60,0,0
27668,34,1,473133,2,9,0,3,0,0,0,0,0,60,0,0
27672,45,1,38950,0,13,2,8,1,0,0,0,0,40,0,0
27675,39,1,205359,9,12,5,9,2,0,1,0,0,45,0,0
27681,19,1,238474,3,7,2,2,3,0,0,0,0,40,0,0
27683,25,1,82560,9,12,2,1,3,0,0,0,0,43,0,0
27695,41,1,108713,7,6,2,3,3,0,1,0,0,40,0,0
27703,25,1,97789,0,13,2,3,3,0,0,0,0,50,0,0
27709,38,1,98360,8,14,0,6,0,0,0,0,0,40,0,1
27711,55,3,294395,5,11,5,6,2,0,1,6849,0,40,0,0
27714,49,1,97411,6,4,2,2,1,2,0,0,0,45,41,0
27715,19,1,72355,4,10,2,1,1,0,0,0,0,20,0,0
27725,27,1,372500,14,3,0,5,0,0,0,0,0,45,3,0
27728,42,1,257328,2,9,5,12,2,0,0,0,0,40,0,0
27730,22,1,139324,1,5,2,7,2,1,1,0,0,36,0,0
27734,38,1,296212,0,13,0,8,0,0,0,0,0,45,0,0
27736,44,1,222504,4,10,0,9,5,0,1,0,0,45,0,1
27739,34,1,116910,2,9,0,8,0,0,0,0,0,50,0,0
27745,36,0,239415,2,9,0,10,0,0,0,0,0,35,0,0
27749,19,1,163578,4,10,2,3,3,0,0,0,0,30,0,0
27752,52,1,113094,0,13,4,9,2,0,1,0,1092,40,0,0
27755,29,1,188729,0,13,2,9,1,0,1,0,0,45,0,0
27756,24,1,72143,0,13,2,3,1,0,1,0,0,20,0,0
27759,17,1,317702,7,6,2,3,3,1,1,0,0,15,0,0
27763,24,1,155066,3,7,0,2,0,0,0,0,0,60,0,0
27778,43,1,242804,2,9,4,5,1,0,0,0,0,40,0,0
27789,28,1,52603,0,13,0,3,0,0,0,0,0,50,0,1
27792,28,1,376302,2,9,2,3,1,0,1,0,0,45,0,0
27794,19,1,225775,4,10,2,8,1,0,0,0,0,45,3,0
27803,37,1,174844,4,10,0,1,0,0,0,0,0,17,0,0
27812,28,1,114158,4,10,2,9,3,0,1,0,0,26,0,0
27818,32,1,158002,4,10,2,2,4,0,0,0,0,55,6,0
27821,30,1,270889,4,10,0,9,0,0,0,0,0,40,0,1
27824,42,1,274913,2,9,3,8,2,0,0,0,0,45,0,0
27837,59,4,100931,2,9,0,9,0,0,0,0,0,40,0,1
27839,40,0,277488,2,9,3,12,1,0,0,0,0,84,0,0
27843,30,1,129707,4,10,0,3,0,0,0,0,1848,40,0,1
27846,20,2,308654,4,10,2,11,3,2,1,0,0,20,0,0
27859,47,1,304857,8,14,4,4,1,0,0,27828,0,40,0,1
27862,47,1,181363,8,14,0,6,0,0,0,0,0,40,0,1
27866,61,0,201273,4,10,5,2,1,0,1,0,0,40,0,0
27876,43,0,99220,0,13,0,3,0,0,0,0,0,40,0,1
27877,39,1,111275,2,9,0,8,0,0,0,0,0,40,0,0
27889,17,1,56536,3,7,2,3,3,0,1,1055,0,18,8,0
27893,18,1,236272,2,9,2,9,3,0,1,0,0,35,0,0
27899,33,2,300681,2,9,2,1,1,1,0,0,0,40,0,0
27907,52,1,259583,2,9,0,9,0,0,0,0,0,40,0,0
27913,24,1,182504,4,10,2,1,3,0,1,0,0,25,0,0
27914,38,1,193815,9,12,0,0,0,0,0,0,0,55,20,0
27917,45,1,60267,2,9,3,9,2,0,1,0,0,38,0,0
27924,42,1,198619,5,11,0,2,0,0,0,0,0,40,0,0
27935,57,1,188877,1,5,3,7,1,0,0,0,0,40,0,0
27938,25,1,248990,14,3,2,2,1,0,0,0,0,40,3,0
27949,47,4,204900,2,9,0,6,5,1,1,0,0,40,0,0
27954,53,1,22978,8,14,0,0,5,0,1,0,0,50,0,1
27955,34,1,366898,2,9,0,8,0,0,0,0,0,40,29,0
27957,27,1,321577,2,9,2,9,3,1,1,0,0,40,0,0
27963,65,1,180280,4,10,0,0,5,0,1,0,0,40,0,0
27964,30,1,81282,2,9,2,1,2,0,1,0,0,40,0,0
27970,62,1,155094,5,11,0,0,5,0,1,0,0,45,0,1
27972,31,1,151053,4,10,0,12,0,0,0,5178,0,40,0,1
27974,33,1,173858,0,13,0,9,4,2,0,0,0,40,8,0
27976,31,1,319146,5,11,0,8,0,0,0,4386,0,40,3,1
27978,55,1,197114,4,10,0,12,0,0,0,0,0,6,0,1
27983,46,1,122026,2,9,0,8,0,0,0,0,0,50,0,0
27984,23,1,340543,0,13,2,0,1,0,1,0,0,38,0,0
27985,43,1,101950,8,14,2,0,1,0,1,0,0,45,0,0
27992,21,1,196467,2,9,2,2,1,0,0,0,0,35,0,0
27994,42,0,178780,8,14,0,0,0,0,0,0,0,50,0,1
27995,62,1,65868,2,9,5,3,1,0,1,0,0,43,0,0
28000,30,1,33124,2,9,4,10,2,0,1,0,0,14,0,0
28008,42,1,202565,10,2,0,2,0,0,0,0,0,40,20,0
28009,62,1,181063,7,6,5,7,1,0,1,0,0,30,0,0
28014,27,1,73587,2,9,2,5,1,1,0,0,0,35,0,0
28018,30,1,293936,2,9,2,1,1,0,0,0,0,50,2,0
28024,31,1,236391,4,10,2,3,1,0,1,0,0,40,0,0
28029,32,0,189461,2,9,2,1,1,0,1,0,0,60,0,0
28034,33,1,362747,4,10,2,1,1,1,1,0,0,35,0,0
28042,29,4,33315,9,12,3,9,1,0,1,0,0,40,0,0
28044,34,1,591711,4,10,2,5,1,1,0,0,0,48,2,0
28045,22,1,200318,9,12,2,9,1,0,1,0,0,15,0,0
28047,38,1,109231,2,9,0,8,0,0,0,0,0,40,0,0
28048,27,1,102889,4,10,3,2,2,0,1,0,0,40,0,0
28049,26,1,167106,2,9,2,8,4,2,0,0,0,40,40,0
28050,35,1,182898,2,9,2,9,1,0,0,8614,0,40,0,1
28066,46,1,216414,5,11,1,8,2,0,0,0,0,40,0,0
28068,19,1,282698,6,4,2,9,3,0,0,0,0,80,0,0
28081,31,1,323055,2,9,0,12,0,0,0,0,0,50,0,1
28086,31,1,216827,2,9,4,1,2,1,1,0,0,40,0,0
28087,41,0,153132,13,15,0,0,0,0,0,15024,0,40,0,1
28098,61,1,130684,4,10,0,6,0,0,0,0,0,42,0,0
28105,49,1,247892,4,10,0,8,0,1,0,0,0,30,0,0
28106,22,1,221480,2,9,2,9,3,0,1,0,0,40,0,0
28107,32,1,118551,0,13,0,9,5,0,1,0,0,35,2,1
28117,44,1,291566,2,9,2,8,1,1,0,0,0,60,0,0
28124,33,0,182926,0,13,2,12,1,0,0,0,0,40,2,0
28129,41,2,180096,0,13,0,6,0,0,0,0,0,35,0,0
28130,23,1,192812,0,13,2,4,3,0,1,0,0,40,0,0
28135,26,1,109097,2,9,3,9,2,0,1,0,0,48,0,0
28143,68,1,257269,0,13,0,7,0,0,0,0,2377,35,0,1
28146,40,0,30759,5,11,0,10,0,0,0,0,0,60,0,0
28151,51,0,78631,4,10,0,0,0,3,0,0,0,60,0,0
28154,31,1,594187,2,9,0,2,0,0,0,0,0,40,0,0
28159,62,2,115763,8,14,0,6,5,0,1,0,0,40,0,1
28160,31,2,199368,0,13,0,11,0,1,0,0,0,50,0,1
28172,47,1,97883,0,13,5,14,2,0,1,25236,0,35,0,1
28175,19,1,39460,2,9,2,7,3,0,0,0,0,60,0,0
28179,21,1,331611,4,10,0,1,0,0,0,0,0,50,0,0
28180,31,0,203463,0,13,2,4,1,0,1,0,0,40,0,0
28188,38,1,200220,2,9,0,8,0,0,0,0,0,40,0,0
28194,27,1,133359,0,13,1,7,1,0,0,0,0,50,2,0
28199,25,1,231714,4,10,0,2,0,0,0,0,0,40,0,0
28203,33,1,148261,4,10,0,8,0,0,0,0,0,40,0,0
28204,41,1,217902,2,9,0,0,0,0,0,0,0,40,0,1
28207,78,1,184759,6,4,0,5,0,0,0,1797,0,15,0,0
28209,58,1,265086,0,13,0,0,0,0,0,0,0,50,0,1
28215,42,1,142424,5,11,2,9,1,0,1,0,0,40,0,0
28217,29,1,119052,2,9,2,5,1,1,1,0,0,40,0,0
28221,25,1,509866,2,9,2,12,1,0,0,0,0,78,0,0
28222,24,3,249385,0,13,2,9,4,0,1,0,0,10,0,0
28226,72,0,258761,2,9,0,10,0,0,0,0,0,40,0,0
28227,43,5,64048,1,5,2,3,3,0,1,0,0,44,34,0
28241,20,1,121023,4,10,2,7,3,0,1,0,0,40,0,0
28244,43,1,180599,0,13,4,0,2,0,0,8614,0,40,0,1
28247,47,1,264244,2,9,1,8,1,1,1,0,0,40,0,0
28248,46,2,197988,10,2,2,1,1,3,1,0,0,20,0,0
28253,31,1,62932,2,9,2,8,3,0,0,0,0,40,0,0
28254,25,1,44861,2,9,2,1,1,0,0,0,0,40,0,0
28255,46,1,53893,4,10,0,4,0,0,0,0,0,40,0,1
28261,45,0,315984,2,9,0,8,0,0,0,7688,0,50,0,1
28266,64,1,47298,15,16,0,6,0,0,0,0,0,60,0,1
28267,44,1,125461,15,16,0,0,0,0,0,0,0,60,0,1
28274,24,1,130741,0,13,2,3,3,0,0,0,0,40,0,0
28283,35,1,110538,2,9,3,10,1,0,0,0,0,70,0,0
28292,54,1,98436,8,14,0,1,0,0,0,0,0,40,0,0
28296,61,1,229744,14,3,0,8,0,0,0,0,0,40,7,0
28299,24,3,90046,4,10,2,1,1,0,1,0,0,40,21,0
28306,41,1,131591,2,9,0,9,0,1,0,0,0,45,0,0
28307,70,5,207938,4,10,2,0,1,0,0,0,0,5,0,0
28312,31,1,191834,4,10,0,8,0,0,0,0,0,40,0,1
28313,28,1,204734,4,10,0,4,5,0,1,0,0,40,0,0
28318,38,0,194534,8,14,0,6,0,1,0,99999,0,60,0,1
28324,32,1,172375,0,13,2,6,1,0,0,0,0,38,0,0
28325,57,5,127728,13,15,0,6,0,0,0,15024,0,60,0,1
28328,21,1,247779,3,7,2,3,3,0,1,0,0,38,0,0
28329,25,3,262664,0,13,0,11,0,0,0,0,0,40,0,1
28331,31,1,74501,2,9,3,1,2,0,1,0,0,30,0,0
28334,56,1,200316,4,10,0,9,0,0,0,0,0,35,0,0
28344,30,1,205418,2,9,0,7,5,0,1,0,0,20,0,0
28357,35,1,244803,2,9,2,5,4,0,0,0,0,40,13,0
28362,47,1,420986,0,13,0,0,0,0,0,0,0,40,0,1
28368,73,1,105886,0,13,0,6,0,0,0,1173,0,75,0,0
28371,51,1,152810,2,9,0,6,0,0,0,0,0,40,0,1
28378,28,1,198197,0,13,2,6,1,0,0,0,0,55,0,1
28395,36,1,252231,12,1,2,2,1,1,0,0,0,40,30,0
28396,30,1,128016,0,13,2,0,1,0,1,0,0,55,0,0
28401,33,1,403468,2,9,0,2,5,0,1,0,0,40,3,0
28405,25,1,306908,0,13,0,6,0,0,0,0,0,50,0,0
28411,29,0,245790,7,6,3,8,1,0,0,0,0,80,0,0
28417,34,1,177437,4,10,0,8,0,0,0,15024,0,45,0,1
28420,31,1,302626,4,10,3,9,2,0,1,0,0,40,0,0
28422,39,1,112731,2,9,3,1,1,4,1,0,0,40,18,0
28424,18,1,761006,3,7,2,1,3,0,1,0,0,20,0,0
28431,43,3,38537,4,10,3,0,2,1,1,0,0,38,2,0
28436,42,1,118686,4,10,3,6,2,0,1,0,0,20,0,0
28448,30,1,248584,4,10,0,8,0,0,0,0,0,40,0,0
28454,46,1,98637,0,13,0,0,0,0,0,7298,0,50,0,1
28459,29,1,152461,0,13,2,6,2,0,1,14344,0,50,0,1
28466,18,1,151386,2,9,1,1,3,1,0,0,0,40,1,0
28468,50,1,108933,1,5,0,8,0,0,0,2885,0,40,0,0
28469,54,1,135388,2,9,0,8,0,0,0,5178,0,40,0,1
28471,28,5,191129,2,9,2,0,1,0,0,0,0,65,0,1
28480,49,0,181547,9,12,0,8,0,0,0,0,0,30,25,0
28483,32,1,226267,14,3,1,8,4,0,0,0,0,40,7,0
28485,30,1,203488,2,9,2,8,3,0,0,0,0,50,0,0
28490,42,3,155657,2,9,3,9,1,1,1,0,0,25,0,0
28491,49,1,116789,2,9,0,10,0,0,0,0,0,40,0,0
28493,25,1,124111,0,13,2,9,3,0,1,0,0,40,0,0
28494,41,1,172828,1,5,0,1,0,0,0,0,0,55,38,0
28496,31,0,265807,5,11,0,0,0,0,0,3137,0,50,0,0
28500,37,1,193952,2,9,3,1,1,1,1,0,0,40,2,0
28504,43,1,173316,9,12,3,8,1,0,0,0,0,40,0,0
28507,54,1,185042,10,2,4,14,4,0,1,0,0,40,3,0
28510,35,1,179668,4,10,0,6,0,0,0,0,0,40,0,1
28515,35,1,287658,9,12,2,12,1,1,0,0,0,30,1,0
28530,60,2,101110,5,11,3,6,2,0,0,0,0,40,0,1
28549,38,1,219137,2,9,0,9,5,0,1,0,0,22,0,0
28558,67,1,140849,2,9,5,1,1,0,1,0,0,24,0,0
28560,64,1,180247,6,4,0,8,0,1,0,0,0,40,0,0
28561,51,1,82578,8,14,0,6,0,0,0,0,0,38,21,1
28565,23,1,142766,4,10,2,9,1,0,0,0,0,20,0,0
28567,33,1,184784,7,6,3,2,1,0,1,0,0,40,0,0
28572,17,1,228253,7,6,2,5,3,0,0,0,0,10,0,0
28581,19,1,96483,2,9,2,1,3,2,1,0,0,40,0,0
28587,44,1,219591,4,10,3,5,3,0,0,0,0,40,0,0
28588,63,1,30270,6,4,0,3,0,0,0,0,0,40,0,0
28608,40,0,29036,4,10,2,2,1,0,0,0,0,35,0,0
28610,38,2,73715,4,10,0,11,0,0,0,0,0,60,0,1
28616,46,1,181363,9,12,0,0,0,0,0,0,0,40,0,1
28625,20,1,247794,2,9,2,3,1,0,1,0,0,84,0,0
28640,51,1,312477,4,10,0,12,0,0,0,3908,0,40,0,0
28648,46,4,199725,5,11,3,8,1,3,1,0,0,60,0,0
28650,38,1,122076,4,10,0,12,0,0,0,7298,0,43,0,1
28651,45,0,216402,13,15,0,6,0,2,0,0,0,50,8,1
28660,22,1,178390,2,9,2,5,3,0,0,0,0,40,0,0
28662,43,1,64506,4,10,3,1,1,0,0,0,0,30,0,0
28663,54,1,128378,4,10,5,6,1,0,0,0,0,50,0,0
28665,29,1,176760,13,15,2,6,1,2,0,0,0,55,0,0
28666,40,3,59460,4,10,3,9,2,0,1,0,0,38,0,0
28679,19,1,177945,4,10,2,3,3,0,0,0,0,25,0,0
28690,36,1,386726,8,14,0,6,5,0,1,0,1977,44,0,1
28698,48,1,254291,8,14,0,6,0,0,0,0,0,40,0,1
28699,53,0,101432,2,9,0,3,0,0,0,0,0,50,0,0
28716,56,1,159770,2,9,0,8,0,0,0,0,0,40,0,0
28721,80,0,225892,2,9,0,1,0,0,0,1409,0,40,0,0
28723,37,1,174150,8,14,0,0,0,0,0,0,0,40,0,1
28724,38,1,165466,2,9,0,9,0,0,0,0,0,60,0,1
28728,36,1,262688,4,10,0,3,0,1,0,7688,0,50,0,1
28730,55,1,41108,4,10,5,10,1,0,0,0,2258,62,0,1
28733,22,1,60668,4,10,2,8,1,0,0,0,0,40,0,0
28740,74,5,231002,2,9,0,0,0,0,0,0,0,30,0,1
28747,34,3,318982,8,14,0,2,0,0,0,0,1848,40,0,1
28775,32,1,426467,10,2,2,8,1,0,0,3674,0,40,9,0
28789,20,1,142233,2,9,2,3,1,0,1,0,0,35,0,0
28791,64,2,158412,2,9,5,9,1,0,1,0,0,40,0,0
28792,39,1,126161,15,16,2,6,1,0,0,0,0,45,0,0
28801,45,1,126889,0,13,0,3,0,0,0,0,1887,60,0,1
28802,20,1,401690,2,9,2,7,1,0,1,0,0,30,0,0
28809,23,1,117767,2,9,2,1,3,0,0,0,0,35,0,0
28813,46,1,265097,2,9,2,5,4,0,0,0,0,5,0,0
28817,48,1,266764,4,10,0,8,0,0,0,0,0,45,0,1
28820,47,1,70754,2,9,0,8,0,0,0,0,0,40,0,0
28825,47,4,197332,0,13,3,6,1,0,0,0,0,40,0,0
28828,33,1,202822,6,4,2,1,2,1,1,0,0,14,24,0
28831,49,1,105614,7,6,0,2,0,0,0,0,0,50,0,0
28834,29,1,207473,6,4,0,12,0,0,0,0,0,40,3,0
28836,19,1,311974,2,9,2,8,4,0,0,0,0,25,3,0
28848,35,1,289106,9,12,4,3,2,0,0,0,0,40,0,0
28849,67,1,39100,2,9,0,7,5,0,1,0,0,5,0,0
28856,32,1,86808,4,10,2,1,3,0,1,0,0,38,0,0
28860,28,1,487347,2,9,2,12,1,0,0,0,0,45,0,0
28863,41,1,271753,0,13,0,10,0,0,0,0,0,40,0,0
28869,51,4,198186,0,13,5,6,1,1,1,0,0,40,0,0
28874,68,2,144761,2,9,5,11,1,0,0,0,1668,20,0,0
28877,43,1,187795,0,13,0,0,0,0,0,0,0,45,0,1
28883,31,2,102130,8,14,0,6,0,0,0,0,0,45,0,0
28884,23,1,140915,4,10,2,3,4,2,0,0,0,25,15,0
